folder_name_url,document_name,document_download_link,document_date,doc_submitter,folder_name,featured_information_type_url,featured_information_type,f1_url,company_name,company_name_url,commodity,year_url,year
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/454664,A0X9T2 - SOR - Q4 - 2006,/REGDOCS/File/Download/454665,2007-02-28,Sylvie Beauchamp,07-02-28 Sylvie Beauchamp - Rapport de surveillance trimestriel au 31 décembre 2006 (A14884),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4236804,Reports for 2006
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/454664,A0X9T3 - Accusé de réception,/REGDOCS/File/Download/454769,2007-02-28,Sylvie Beauchamp,07-02-28 Sylvie Beauchamp - Rapport de surveillance trimestriel au 31 décembre 2006 (A14884),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/4236804,Reports for 2006
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/471021,A0Z7I8 - SOR-Q2-2007,/REGDOCS/File/Download/471022,2007-07-19,Sylvie Beauchamp,07-07-19 Sylvie Beauchamp - Rapport de surveillance trimestriel de TQM au 30 juin 2007 (A16027),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/471021,A0Z7I9 - Accusé de réception,/REGDOCS/File/Download/471328,2007-07-19,Sylvie Beauchamp,07-07-19 Sylvie Beauchamp - Rapport de surveillance trimestriel de TQM au 30 juin 2007 (A16027),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/461768,A0Y8R5 - SOR-Q1-2007,/REGDOCS/File/Download/461911,2007-05-09,Sylvie Beauchamp,07-05-09 Sylvie Beauchamp - Rapport de surveillance au 31 mars 2007 (A15466),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/461768,A0Y8R6 - Accusé de réception,/REGDOCS/File/Download/461769,2007-05-09,Sylvie Beauchamp,07-05-09 Sylvie Beauchamp - Rapport de surveillance au 31 mars 2007 (A15466),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/500792,A1D5Z0 - Rapport de surveillance de TQM - 2007-12,/REGDOCS/File/Download/500793,2008-02-29,Sylvie Beauchamp,08-02-29 Sylvie Beauchamp - Rapport de surveillance trimestriel de TQM au 31 décembre 2007 (A17858),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/500792,A1D5Z1 - Accusé de réception,/REGDOCS/File/Download/500796,2008-02-29,Sylvie Beauchamp,08-02-29 Sylvie Beauchamp - Rapport de surveillance trimestriel de TQM au 31 décembre 2007 (A17858),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J8 - Cvr Ltr for QSRs Q4 2007 - 2008,/REGDOCS/File/Download/601778,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J9 - Revised 2007 Surveillance Report,/REGDOCS/File/Download/601781,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9K0 - Revised 2008 Surveillance Report,/REGDOCS/File/Download/601784,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J8 - Cvr Ltr for QSRs Q4 2007 - 2008,/REGDOCS/File/Download/601778,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J9 - Revised 2007 Surveillance Report,/REGDOCS/File/Download/601781,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9K0 - Revised 2008 Surveillance Report,/REGDOCS/File/Download/601784,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/482705,A1A8C3 - TQM Rapport trimestriel - 30 septembre 2007,/REGDOCS/File/Download/482530,2007-10-22,Sylvie Beauchamp,07-10-22 Sylvie Beauchamp - Rapport de surveillance trimestriel de TQM au 30 septembre 2007 (A16745),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/482705,A1A8C4 - Accusé de réception,/REGDOCS/File/Download/482706,2007-10-22,Sylvie Beauchamp,07-10-22 Sylvie Beauchamp - Rapport de surveillance trimestriel de TQM au 30 septembre 2007 (A16745),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930160,Reports for 2007
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J8 - Cvr Ltr for QSRs Q4 2007 - 2008,/REGDOCS/File/Download/601778,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J9 - Revised 2007 Surveillance Report,/REGDOCS/File/Download/601781,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9K0 - Revised 2008 Surveillance Report,/REGDOCS/File/Download/601784,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J8 - Cvr Ltr for QSRs Q4 2007 - 2008,/REGDOCS/File/Download/601778,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9J9 - Revised 2007 Surveillance Report,/REGDOCS/File/Download/601781,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/601823,A1R9K0 - Revised 2008 Surveillance Report,/REGDOCS/File/Download/601784,2010-02-26,Trans Québec & Maritimes Pipeline Inc.,10-02-26 Trans Québec & Maritimes Pipeline Inc. - Revised 2007 - 2008 QSR for Q4 (A24547),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/507938,A1E4C1 - Rapport de surveillance - 2008-03,/REGDOCS/File/Download/507939,2008-04-21,Sylvie Beauchamp,08-04-21 Sylvie Beauchamp - Rapport de surveillance de TQM au 31 mars 2008 (A18393),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/507938,A1E4C2 - Accusé de réception,/REGDOCS/File/Download/507942,2008-04-21,Sylvie Beauchamp,08-04-21 Sylvie Beauchamp - Rapport de surveillance de TQM au 31 mars 2008 (A18393),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/522530,A1G0S9 - 2008-06,/REGDOCS/File/Download/522286,2008-07-10,Sylvie Beauchamp,08-07-10 Sylvie Beauchamp - Rapport de surveillance de TQM au 30 juin 2008 (A19248),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/522530,A1G0T0 - Accusé de réception,/REGDOCS/File/Download/522289,2008-07-10,Sylvie Beauchamp,08-07-10 Sylvie Beauchamp - Rapport de surveillance de TQM au 30 juin 2008 (A19248),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/539339,A1H7D3 - SOR-Q3-2008 F,/REGDOCS/File/Download/539340,2008-11-13,Sylvie Beauchamp,08-11-13 Sylvie Beauchamp - Rapport de surveillance au 30 septembre 2008 (A20405),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/539339,A1H7D4 - Accusé de réception,/REGDOCS/File/Download/539343,2008-11-13,Sylvie Beauchamp,08-11-13 Sylvie Beauchamp - Rapport de surveillance au 30 septembre 2008 (A20405),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/549079,A1I9J9 - TQM SOR-Q4-2008,/REGDOCS/File/Download/549080,2009-02-26,Sylvie Beauchamp,09-02-26 Sylvie Beauchamp - Rapport de surveillance au 31 décembre 2008 (A21249),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/549079,A1I9K0 - Accusé de réception,/REGDOCS/File/Download/548976,2009-02-26,Sylvie Beauchamp,09-02-26 Sylvie Beauchamp - Rapport de surveillance au 31 décembre 2008 (A21249),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3930159,Reports for 2008
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/618284,A1S8Q6 - 2010-05-14-TQM 2010 Q1 Surveillance Report,/REGDOCS/File/Download/618285,2010-05-14,Trans Quebec & Maritimes Pipeline Inc.,10-05-14 Trans Quebec & Maritimes Pipeline Inc. - TQM Q1 2010 Surveillance Report (A25166),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985079,Reports for 2010
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/673402,A1X9D2 - TQM QSR for Q4 - 2010,/REGDOCS/File/Download/673403,2011-02-28,Trans Québec & Maritimes Pipeline,11-02-28 Trans Québec & Maritimes Pipeline - Quarterly Surveillance Report for Q4 - 2010 (A28358),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985079,Reports for 2010
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/649242,"A1W1L0 - 2010-11-15 - TQM Quarterly Surveilance Report for the Period Ended September 30, 2010",/REGDOCS/File/Download/649314,2010-11-15,Trans Québec & Maritimes Pipeline Inc.,"10-11-15 Trans Québec & Maritimes Pipeline Inc. - Quarterly Surveilance Report for the Period Ended September 30, 2010 (A27278)",https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985079,Reports for 2010
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/629139,A1U0C5 - 2010-08-13 - TQM 2010 Q2 Surveilance Report,/REGDOCS/File/Download/629140,2010-08-13,Trans Québec & Maritimes Pipeline Inc.,"10-08-13 Trans Québec & Maritimes Pipeline Inc. - Quarterly Surveillance Report For the Period Ended June 30, 2010 (A25902)",https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985079,Reports for 2010
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/706665,A2C1V3 - 2011-08-12-TQM Q2 2011 Surveillance Report,/REGDOCS/File/Download/706666,2011-08-12,Trans Quebec & Maritimes Pipeline Inc.,11-08-12 Trans Quebec & Maritimes Pipeline Inc. - TQM Q2 2011 Surveillance Report (A30718),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985490,Reports for 2011
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/756097,A2I1G9 - 2011-11-15 TQM Q3 2011 Surveillance Report,/REGDOCS/File/Download/756098,2011-11-15,Trans Quebec & Maritimes Pipeline Inc.,11-11-15 Trans Quebec & Maritimes Pipeline Inc. - TQM Quarterly Surveillance Report Q3 2011 (A36262),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985490,Reports for 2011
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/686844,A1Z1L1 - TQM Q1 2011 Surveillance Report,/REGDOCS/File/Download/687024,2011-05-13,Trans Québec & Maritimes Pipeline Inc.,11-05-13 Trans Québec & Maritimes Pipeline Inc. - Quarterly Surveillance Report (A29229),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985490,Reports for 2011
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/793942,A2Q5Z6 - TQM Year End 2011 Surveillance Report ,/REGDOCS/File/Download/794011,2012-02-29,Trans Quebec & Maritimes Pipeline Inc. (TQM),12-02-29 Trans Quebec & Maritimes Pipeline Inc. (TQM) - TQM Year End 2011 Surveillance Report (A39630),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985490,Reports for 2011
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/580488,A1Q5L8 - TQM Q3_09 Surveillance Report,/REGDOCS/File/Download/580489,2009-11-12,Trans Quebec & Maritimes Pipeline Inc.,09-11-12 Trans Quebec & Maritimes Pipeline Inc. - Quarterly Surveillance Report  (A23610),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985984,Reports for 2009
https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/554667,A1J5Q9 - SOR - Q1-2009,/REGDOCS/File/Download/554668,2009-04-28,Sylvie Beauchamp,09-04-28 Sylvie Beauchamp - Rapport de surveillance au 31 mars 2009 (A21605),https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/155540,Quarterly Surveillance Reports,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadFeatured/92841,Gazoduc Trans Quebec & Maritimes Inc,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/92841,gas,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/2985984,Reports for 2009
